TimeStamp,Total_KW,GHI,GII,MOD_TEMP,AMB_TEMP,AIR_PRESS,CLOUD_COVER,Hour,Minute,Day_of_Year,Day_of_Week,Total_KW_Lag1,Total_KW_Lag2,GHI_Rolling_Mean_2h,Temp_Rolling_Std_2h,GHI_Delta,GHI_Temp_Interaction
2025-03-28 03:00:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,3,0,87,4,-0.38,-0.39,0.0,0.0,0.0,0.0
2025-03-28 03:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,3,30,87,4,-0.38,-0.38,0.0,0.0,0.0,0.0
2025-03-28 04:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,4,0,87,4,-0.39,-0.38,0.0,0.0,0.0,0.0
2025-03-28 04:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,4,30,87,4,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-03-28 05:30:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,5,30,87,4,-0.4,-0.39,0.0,0.0,0.0,0.0
2025-03-28 06:30:00,3.25,0.0,0.0,0.0,0.0,0.0,0.0,6,30,87,4,-0.38,-0.4,0.0,0.0,0.0,0.0
2025-03-28 07:00:00,11.37,89.29,90.16,20.18,23.03,95.4,0.27,7,0,87,4,3.25,-0.38,22.3225,10.090000000000083,89.29,1801.8722
2025-03-28 08:00:00,37.25,279.58,286.97,27.82,28.13,95.51,0.3,8,0,87,4,11.37,3.25,92.2175,14.203107641170222,190.28999999999996,7777.915599999999
2025-03-28 08:30:00,52.38,391.89,406.32,32.86,31.88,95.55,0.44,8,30,87,4,37.25,11.37,190.19,14.449677043680511,112.31,12877.5054
2025-03-28 09:00:00,65.73,487.84,506.9,39.01,35.97,95.59,0.4,9,0,87,4,52.38,37.25,312.15,7.969531040155398,95.94999999999999,19030.6384
2025-03-28 09:30:00,77.68,574.2,598.94,42.08,39.59,95.63,0.38,9,30,87,4,65.73,52.38,433.3775,6.365408470789608,86.36000000000007,24162.336
2025-03-28 10:00:00,86.97999999999999,654.88,683.98,42.91,40.95,95.65,0.44,10,0,87,4,77.68,65.73,527.2025,4.55665447450209,80.67999999999995,28100.900799999996
2025-03-28 10:30:00,64.69,723.14,752.01,47.74,41.8,95.63,0.36,10,30,87,4,86.97999999999999,77.68,610.015,3.6159507740011825,68.25999999999999,34522.7036
2025-03-28 11:00:00,70.72,800.75,837.63,49.74,42.6,95.61,0.42,11,0,87,4,64.69,86.97999999999999,688.2425000000001,3.7123431504464004,77.61000000000001,39829.305
2025-03-28 11:30:00,72.8,835.39,871.52,51.44,43.4,95.57,0.42,11,30,87,4,70.72,64.69,753.5400000000001,3.6891586665073377,34.639999999999986,42972.461599999995
2025-03-28 12:00:00,73.09,856.29,892.21,53.81,44.23,95.53,0.39,12,0,87,4,72.8,70.72,803.8925,2.575634226101615,20.899999999999977,46076.9649
2025-03-28 12:30:00,72.03999999999999,869.54,902.86,53.92,45.19,95.5,0.41,12,30,87,4,73.09,72.8,840.4925000000001,2.0146691208895815,13.25,46885.5968
2025-03-28 13:00:00,69.16,831.74,863.06,55.13,46.44,95.46,0.41,13,0,87,4,72.03999999999999,73.09,848.24,1.5438588018336616,-37.799999999999955,45853.8262
2025-03-28 13:30:00,62.18,753.51,782.06,53.44,48.27,95.41,0.45,13,30,87,4,69.16,72.03999999999999,827.77,0.732689110969023,-78.23000000000002,40267.5744
2025-03-28 14:00:00,53.97,686.14,704.67,53.69,50.08,95.37,0.39,14,0,87,4,62.18,69.16,785.2325,0.7494219994986666,-67.37,36838.8566
2025-03-28 14:30:00,51.760000000000005,611.01,629.51,51.09,51.05,95.33,0.39,14,30,87,4,53.97,62.18,720.5999999999999,1.673227918326114,-75.13,31216.500900000003
2025-03-28 15:00:00,64.52000000000001,514.09,522.34,50.12,51.5,95.29,0.35,15,0,87,4,51.760000000000005,53.97,641.1875,1.7572042188277375,-96.91999999999996,25766.1908
2025-03-28 15:30:00,52.900000000000006,428.58,432.45,45.45,50.87,95.24,0.39,15,30,87,4,64.52000000000001,51.760000000000005,559.9549999999999,3.4394997213741343,-85.51000000000005,19478.961
2025-03-28 16:00:00,41.64,331.59,333.25,44.75,49.83,95.22,0.38,16,0,87,4,52.900000000000006,64.52000000000001,471.3175,3.2156116577305895,-96.99000000000001,14838.652499999998
2025-03-28 16:30:00,29.17,236.25,236.18,41.51,48.3,95.21,0.33,16,30,87,4,41.64,52.900000000000006,377.6275,3.5506935942150335,-95.33999999999997,9806.7375
2025-03-28 17:00:00,17.17,146.54,145.15,38.45,46.39,95.19,0.35,17,0,87,4,29.17,41.64,285.74,3.2218628152048705,-89.71000000000001,5634.463
2025-03-28 17:30:00,8.379999999999999,70.94,71.53,35.07,44.39,95.18,0.36,17,30,87,4,17.17,29.17,196.33,4.144791912750264,-75.6,2487.8658
2025-03-28 18:00:00,2.25,11.97,15.84,31.52,41.94,95.18,0.28,18,0,87,4,8.379999999999999,17.17,116.425,4.307832981906354,-58.97,377.2944
2025-03-28 18:30:00,39.44,0.0,0.0,28.03,39.0,95.2,0.31,18,30,87,4,2.25,8.379999999999999,57.3625,4.494161953764803,-11.97,0.0
2025-03-28 19:00:00,39.52,0.0,0.0,27.77,36.58,95.23,0.36,19,0,87,4,39.44,2.25,20.7275,3.4371051288354932,0.0,0.0
2025-03-28 19:30:00,39.49,0.0,0.0,26.18,35.05,95.25,0.27,19,30,87,4,39.52,39.44,2.9925,2.2504888357867356,0.0,0.0
2025-03-28 20:00:00,39.48,0.0,0.0,25.66,33.91,95.28,0.2,20,0,87,4,39.49,39.52,0.0,1.1675330116678362,0.0,0.0
2025-03-28 20:30:00,39.44,0.0,0.0,24.56,33.07,95.32,0.16,20,30,87,4,39.48,39.49,0.0,1.335074904266009,0.0,0.0
2025-03-28 21:00:00,39.03,0.0,0.0,24.21,32.12,95.35,0.17,21,0,87,4,39.44,39.48,0.0,0.922437893122144,0.0,0.0
2025-03-28 21:30:00,-0.24,0.0,0.0,24.57,31.48,95.37,0.17,21,30,87,4,39.03,39.44,0.0,0.6293382768175214,0.0,0.0
2025-03-28 22:00:00,-0.31,0.0,0.0,24.38,31.1,95.39,0.19,22,0,87,4,-0.24,39.03,0.0,0.17068489486283003,0.0,0.0
2025-03-28 22:30:00,-0.25,0.0,0.0,23.22,30.39,95.38,0.16,22,30,87,4,-0.31,-0.24,0.0,0.6015812497086527,0.0,0.0
2025-03-28 23:00:00,-0.4,0.0,0.0,23.12,30.03,95.37,0.35,23,0,87,4,-0.25,-0.31,0.0,0.7585237856088454,0.0,0.0
2025-03-28 23:30:00,-0.39,0.0,0.0,22.99,29.69,95.37,0.12,23,30,87,4,-0.4,-0.25,0.0,0.641943663157236,0.0,0.0
2025-03-29 00:00:00,-0.39,0.0,0.0,21.93,29.27,95.35,0.1,0,0,88,5,-0.39,-0.4,0.0,0.5974668749543944,0.0,0.0
2025-03-29 00:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,30,88,5,-0.39,-0.39,0.0,11.352518076033533,0.0,0.0
2025-03-29 01:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,5,-0.4,-0.39,0.0,12.974505770934082,0.0,0.0
2025-03-29 01:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,1,30,88,5,-0.39,-0.4,0.0,10.965000000000098,0.0,0.0
2025-03-29 02:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,2,0,88,5,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-03-29 02:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,30,88,5,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-03-29 03:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,3,0,88,5,-0.4,-0.39,0.0,0.0,0.0,0.0
2025-03-29 03:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,3,30,88,5,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-03-29 04:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,4,30,88,5,-0.39,-0.4,0.0,0.0,0.0,0.0
2025-03-29 05:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,5,0,88,5,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-03-29 05:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,5,30,88,5,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-03-29 06:30:00,3.22,0.0,0.0,0.0,0.0,0.0,0.0,6,30,88,5,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-03-29 07:00:00,10.67,91.42,90.1,21.11,24.06,95.47,0.27,7,0,88,5,3.22,-0.39,22.855,10.555000000000103,91.42,1929.8762
2025-03-29 07:30:00,22.59,182.52,184.01,24.5,26.28,95.55,0.33,7,30,88,5,10.67,3.22,68.485,13.239008963413204,91.10000000000001,4471.740000000001
2025-03-29 08:00:00,36.92,280.0,285.9,28.46,29.06,95.6,0.2,8,0,88,5,22.59,10.67,138.485,12.705149546542199,97.47999999999999,7968.8
2025-03-29 08:30:00,51.83,392.03,403.23,33.01,32.2,95.65,0.36,8,30,88,5,36.92,22.59,236.4925,5.131023289754297,112.02999999999997,12940.910299999998
2025-03-29 09:00:00,64.86,476.03,489.85,37.6,35.41,95.69,0.44,9,0,88,5,51.83,36.92,332.645,5.6643762528043755,84.0,17898.728
2025-03-29 09:30:00,76.09,573.58,594.88,40.07,38.08,95.72,0.46,9,30,88,5,64.86,51.83,430.41,5.1319814237128645,97.55000000000007,22983.3506
2025-03-29 10:00:00,86.31,652.4,677.11,43.87,39.64,95.73,0.4,10,0,88,5,76.09,64.86,523.51,4.552518533734961,78.81999999999994,28620.787999999997
2025-03-29 10:30:00,63.76,727.33,759.12,44.94,40.47,95.72,0.4,10,30,88,5,86.31,76.09,607.335,3.3984212020682185,74.93000000000006,32686.2102
2025-03-29 11:00:00,70.61,799.32,835.5,46.7,41.27,95.71,0.42,11,0,88,5,63.76,86.31,688.1575,2.8042408360671702,71.99000000000001,37328.244000000006
2025-03-29 11:30:00,74.49000000000001,836.22,868.43,47.56,42.15,95.68,0.43,11,30,88,5,70.61,63.76,753.8175000000001,1.6701172613522133,36.89999999999998,39770.6232
2025-03-29 12:00:00,75.06,843.85,881.96,50.79,43.13,95.63,0.44,12,0,88,5,74.49000000000001,70.61,801.6800000000001,2.450936895692446,7.6299999999999955,42859.1415
2025-03-29 12:30:00,74.03999999999999,850.86,882.51,52.95,44.01,95.59,0.41,12,30,88,5,75.06,74.49000000000001,832.5625000000001,2.896561179513811,7.009999999999991,45053.037000000004
2025-03-29 13:00:00,71.16,837.67,864.63,53.62,45.39,95.55,0.39,13,0,88,5,74.03999999999999,75.06,842.1500000000001,2.7284305623073952,-13.190000000000055,44915.865399999995
2025-03-29 13:30:00,66.97,792.43,818.16,53.5,47.49,95.5,0.41,13,30,88,5,71.16,74.03999999999999,831.2025,1.3160673741617528,-45.24000000000001,42395.005
2025-03-29 14:00:00,59.91,729.65,751.27,53.38,49.48,95.46,0.37,14,0,88,5,66.97,71.16,802.6524999999999,0.29193321153931195,-62.77999999999997,38948.717000000004
2025-03-29 14:30:00,57.27,645.32,659.23,51.53,50.69,95.43,0.41,14,30,88,5,59.91,66.97,751.2674999999999,0.9898611013670878,-84.32999999999993,33253.33960000001
2025-03-29 15:00:00,70.74,549.91,562.01,50.21,51.7,95.39,0.42,15,0,88,5,57.27,59.91,679.3274999999999,1.5793775145078561,-95.41000000000008,27610.981099999997
2025-03-29 15:30:00,57.43000000000001,449.47,455.05,47.68,51.47,95.35,0.4,15,30,88,5,70.74,57.27,593.5875,2.39665044037153,-100.43999999999994,21430.729600000002
2025-03-29 16:00:00,43.68,340.86,339.36,44.51,49.9,95.31,0.42,16,0,88,5,57.43000000000001,70.74,496.39,3.092802127521218,-108.61000000000001,15171.6786
2025-03-29 16:30:00,29.67,231.42,230.74,42.23,48.52,95.28,0.33,16,30,88,5,43.68,57.43000000000001,392.91499999999996,3.5061980833945796,-109.44000000000003,9772.8666
2025-03-29 17:00:00,16.98,138.82,136.77,38.1,46.54,95.27,0.31,17,0,88,5,29.67,43.68,290.1425,4.029797348089171,-92.6,5289.042
2025-03-29 17:30:00,7.82,67.7,67.48,34.87,44.23,95.27,0.26,17,30,88,5,16.98,29.67,194.7,4.290255431401089,-71.11999999999999,2360.699
2025-03-29 18:00:00,2.0,11.7,14.76,31.62,41.48,95.29,0.25,18,0,88,5,7.82,16.98,112.41,4.534905364686962,-56.0,369.954
2025-03-29 18:30:00,39.5,0.0,0.0,29.1,38.79,95.3,0.3,18,30,88,5,2.0,7.82,54.555,3.9118314125227824,-11.7,0.0
2025-03-29 19:00:00,39.53,0.0,0.0,27.19,36.69,95.33,0.37,19,0,88,5,39.5,2.0,19.85,3.3224137811737657,0.0,0.0
2025-03-29 19:30:00,39.47,0.0,0.0,26.09,35.03,95.37,0.38,19,30,88,5,39.53,39.5,2.925,2.4233998156859604,0.0,0.0
2025-03-29 20:00:00,39.46,0.0,0.0,25.44,33.86,95.41,0.14,20,0,88,5,39.47,39.53,0.0,1.602050769066564,0.0,0.0
2025-03-29 20:30:00,39.51,0.0,0.0,24.76,32.88,95.44,0.18,20,30,88,5,39.46,39.47,0.0,1.0340535124773664,0.0,0.0
2025-03-29 21:00:00,39.16,0.0,0.0,24.2,32.03,95.48,0.26,21,0,88,5,39.51,39.46,0.0,0.8204216395651619,0.0,0.0
2025-03-29 21:30:00,-0.27,0.0,0.0,23.96,31.34,95.51,0.28,21,30,88,5,39.16,39.51,0.0,0.658381854752086,0.0,0.0
2025-03-29 22:00:00,-0.22,0.0,0.0,24.19,30.72,95.52,0.13,22,0,88,5,-0.27,39.16,0.0,0.3402327634627039,0.0,0.0
2025-03-29 22:30:00,-0.28,0.0,0.0,24.55,30.39,95.53,0.13,22,30,88,5,-0.22,-0.27,0.0,0.24337899115056955,0.0,0.0
2025-03-29 23:00:00,-0.42,0.0,0.0,23.83,30.18,95.53,0.37,23,0,88,5,-0.28,-0.22,0.0,0.3156342820419508,0.0,0.0
2025-03-29 23:30:00,-0.39,0.0,0.0,23.28,29.46,95.53,0.09,23,30,88,5,-0.42,-0.28,0.0,0.5416871790989148,0.0,0.0
2025-03-30 00:00:00,-0.4,0.0,0.0,22.98,28.89,95.5,0.14,0,0,89,6,-0.39,-0.42,0.0,0.6898792164817523,0.0,0.0
2025-03-30 00:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,30,89,6,-0.4,-0.39,0.0,11.686968169717934,0.0,0.0
2025-03-30 01:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,1,0,89,6,-0.39,-0.4,0.0,13.35467333932209,0.0,0.0
2025-03-30 01:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,1,30,89,6,-0.39,-0.39,0.0,11.490000000000009,0.0,0.0
2025-03-30 02:00:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,2,0,89,6,-0.4,-0.39,0.0,0.0,0.0,0.0
2025-03-30 02:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,30,89,6,-0.38,-0.4,0.0,0.0,0.0,0.0
2025-03-30 03:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,3,0,89,6,-0.4,-0.38,0.0,0.0,0.0,0.0
2025-03-30 03:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,3,30,89,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-03-30 04:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,4,0,89,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-03-30 04:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,4,30,89,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-03-30 05:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,5,0,89,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-03-30 05:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,5,30,89,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-03-30 06:30:00,4.07,0.0,0.0,0.0,0.0,0.0,0.0,6,30,89,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-03-30 07:00:00,12.82,106.15,105.58,19.66,22.64,95.62,0.18,7,0,89,6,4.07,-0.4,26.5375,9.83000000000001,106.15,2086.909
2025-03-30 07:30:00,25.84,202.11,204.84,23.55,25.15,95.69,0.36,7,30,89,6,12.82,4.07,77.065,12.5743399429155,95.96000000000001,4759.690500000001
2025-03-30 08:00:00,40.93,310.23,318.27,27.83,28.36,95.76,0.26,8,0,89,6,25.84,12.82,154.6225,12.301173385765555,108.12,8633.7009
2025-03-30 08:30:00,56.7,421.52,434.79,31.78,31.66,95.8,0.34,8,30,89,6,40.93,25.84,260.0025,5.2474533505946255,111.28999999999996,13395.9056
2025-03-30 09:00:00,70.25999999999999,526.5,545.06,35.72,34.75,95.85,0.45,9,0,89,6,56.7,40.93,365.09000000000003,5.2244489342577305,104.98000000000002,18806.579999999998
2025-03-30 09:30:00,82.19,624.31,648.87,38.85,37.28,95.89,0.42,9,30,89,6,70.25999999999999,56.7,470.64,4.783656202808341,97.80999999999995,24254.443499999998
2025-03-30 10:00:00,91.4,698.12,730.18,40.9,38.8,95.91,0.41,10,0,89,6,82.19,70.25999999999999,567.6125,3.974027134616307,73.81000000000006,28553.108
2025-03-30 10:30:00,68.86,759.51,795.63,42.95,39.66,95.91,0.47,10,30,89,6,91.4,82.19,652.1099999999999,3.083790957031085,61.389999999999986,32620.954500000003
2025-03-30 11:00:00,74.81,817.05,855.16,44.89,40.22,95.89,0.45,11,0,89,6,68.86,91.4,724.7475,2.60416813333292,57.539999999999964,36677.3745
2025-03-30 11:30:00,79.09,864.62,900.12,48.54,40.65,95.85,0.48,11,30,89,6,74.81,68.86,784.8249999999999,3.2509793396246955,47.57000000000005,41968.6548
2025-03-30 12:00:00,79.49000000000001,879.46,915.51,47.5,41.55,95.81,0.48,12,0,89,6,79.09,74.81,830.16,2.5319689308256903,14.840000000000032,41774.35
2025-03-30 12:30:00,78.07,876.63,918.88,48.88,42.54,95.76,0.47,12,30,89,6,79.49000000000001,79.09,859.44,1.8063845105624412,-2.830000000000041,42849.6744
2025-03-30 13:00:00,75.2,859.89,889.67,51.71,44.36,95.72,0.37,13,0,89,6,78.07,79.49000000000001,870.15,1.8000810166952306,-16.74000000000001,44464.9119
2025-03-30 13:30:00,70.46000000000001,828.1,850.41,53.85,46.79,95.67,0.41,13,30,89,6,75.2,78.07,861.02,2.8466412957495173,-31.789999999999964,44593.185000000005
2025-03-30 14:00:00,63.69,768.7,789.09,51.86,49.1,95.63,0.39,14,0,89,6,70.46000000000001,75.2,833.33,2.044349937429121,-59.39999999999998,39864.782
2025-03-30 14:30:00,74.22,681.94,700.82,52.85,50.8,95.58,0.37,14,30,89,6,63.69,70.46000000000001,784.6575,0.9933906583010246,-86.75999999999999,36040.529
2025-03-30 15:00:00,74.66,581.79,594.87,51.64,51.38,95.53,0.39,15,0,89,6,74.22,63.69,715.1325,1.0139362241612675,-100.15000000000009,30043.635599999998
2025-03-30 15:30:00,60.540000000000006,458.4,462.99,47.91,51.35,95.48,0.43,15,30,89,6,74.66,74.22,622.7075,2.168171272447465,-123.38999999999999,21961.943999999996
2025-03-30 16:00:00,46.25,372.68,373.66,45.34,50.26,95.45,0.44,16,0,89,6,60.540000000000006,74.66,523.7025,3.4457171483838476,-85.71999999999997,16897.3112
2025-03-30 16:30:00,32.42,267.17,263.79,42.66,48.96,95.44,0.34,16,30,89,6,46.25,60.540000000000006,420.01,3.8252788569375307,-105.50999999999999,11397.4722
2025-03-30 17:00:00,19.03,164.34,161.86,38.82,47.04,95.42,0.36,17,0,89,6,32.42,46.25,315.6475,3.8862353248356065,-102.83000000000001,6379.678800000001
2025-03-30 17:30:00,8.71,74.17,75.32,34.88,44.45,95.41,0.28,17,30,89,6,19.03,32.42,219.59,4.563459944676514,-90.17,2587.0496000000003
2025-03-30 18:00:00,1.98,10.6,13.93,30.61,41.41,95.42,0.31,18,0,89,6,8.71,19.03,129.07,5.17717023736589,-63.57,324.466
2025-03-30 18:30:00,39.46,0.0,0.0,28.14,38.5,95.42,0.2,18,30,89,6,1.98,8.71,62.2775,4.714794976101021,-10.6,0.0
2025-03-30 19:00:00,39.540000000000006,0.0,0.0,26.46,36.22,95.44,0.22,19,0,89,6,39.46,1.98,21.1925,3.6594933620198886,0.0,0.0
2025-03-30 19:30:00,39.45,0.0,0.0,24.77,34.35,95.48,0.21,19,30,89,6,39.540000000000006,39.46,2.65,2.4910573390967525,0.0,0.0
2025-03-30 20:00:00,39.45,0.0,0.0,24.98,32.96,95.5,0.22,20,0,89,6,39.45,39.540000000000006,0.0,1.5613962768415197,0.0,0.0
2025-03-30 20:30:00,39.46,0.0,0.0,24.09,32.08,95.53,0.21,20,30,89,6,39.45,39.45,0.0,0.9984154112064924,0.0,0.0
2025-03-30 21:00:00,39.1,0.0,0.0,23.19,31.28,95.56,0.28,21,0,89,6,39.46,39.45,0.0,0.8066959361089407,0.0,0.0
2025-03-30 21:30:00,-0.2,0.0,0.0,22.28,30.41,95.59,0.13,21,30,89,6,39.1,39.46,0.0,1.161909348157042,0.0,0.0
2025-03-30 22:00:00,-0.32,0.0,0.0,21.63,29.5,95.6,0.25,22,0,89,6,-0.2,39.1,0.0,1.0732311027926138,0.0,0.0
2025-03-30 22:30:00,-0.32,0.0,0.0,21.46,28.82,95.6,0.12,22,30,89,6,-0.32,-0.2,0.0,0.7841343422323529,0.0,0.0
2025-03-30 23:00:00,-0.4,0.0,0.0,24.73,28.79,95.6,0.13,23,0,89,6,-0.32,-0.32,0.0,1.5118752153098274,0.0,0.0
2025-03-30 23:30:00,-0.39,0.0,0.0,23.38,28.98,95.61,0.17,23,30,89,6,-0.4,-0.32,0.0,1.5519664944841596,0.0,0.0
2025-03-31 00:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,0,-0.39,-0.4,0.0,11.672370153486472,0.0,0.0
2025-03-31 00:30:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0,30,90,0,-0.39,-0.39,0.0,13.899091996721783,0.0,0.0
2025-03-31 01:00:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90,0,-0.38,-0.39,0.0,11.69000000000011,0.0,0.0
2025-03-31 01:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,1,30,90,0,-0.38,-0.38,0.0,0.0,0.0,0.0
2025-03-31 02:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,2,0,90,0,-0.4,-0.38,0.0,0.0,0.0,0.0
2025-03-31 02:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,2,30,90,0,-0.39,-0.4,0.0,0.0,0.0,0.0
2025-03-31 03:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,3,0,90,0,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-03-31 03:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,3,30,90,0,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-03-31 04:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,4,0,90,0,-0.4,-0.39,0.0,0.0,0.0,0.0
2025-03-31 04:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,4,30,90,0,-0.39,-0.4,0.0,0.0,0.0,0.0
2025-03-31 05:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,5,30,90,0,-0.4,-0.39,0.0,0.0,0.0,0.0
2025-03-31 06:00:00,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,6,0,90,0,-0.39,-0.4,0.0,0.0,0.0,0.0
2025-03-31 06:30:00,3.69,0.0,0.0,0.0,0.0,0.0,0.0,6,30,90,0,-0.15,-0.39,0.0,0.0,0.0,0.0
2025-03-31 07:00:00,11.82,101.0,99.51,21.66,24.0,95.68,0.11,7,0,90,0,3.69,-0.15,25.25,10.83000000000012,101.0,2187.66
2025-03-31 07:30:00,24.16,189.33,192.8,24.36,26.35,95.72,0.31,7,30,90,0,11.82,3.69,72.58250000000001,13.330480111383919,88.33000000000001,4612.0788
2025-03-31 08:00:00,37.82,291.07,296.97,27.86,28.81,95.77,0.2,8,0,90,0,24.16,11.82,145.35,12.572207443404748,101.73999999999998,8109.2101999999995
2025-03-31 08:30:00,51.15,388.39,398.56,32.1,31.9,95.82,0.28,8,30,90,0,37.82,24.16,242.4475,4.517178322802992,97.32,12467.319
2025-03-31 09:00:00,63.57,474.87,487.86,35.9,34.94,95.84,0.32,9,0,90,0,51.15,37.82,335.91499999999996,5.019863875976556,86.48000000000002,17047.833
2025-03-31 09:30:00,74.78,558.73,580.19,38.16,37.42,95.87,0.34,9,30,90,0,63.57,51.15,428.265,4.518299827737659,83.86000000000001,21321.1368
2025-03-31 10:00:00,84.12,647.55,670.53,41.05,38.92,95.88,0.33,10,0,90,0,74.78,63.57,517.385,3.7776569016610373,88.81999999999994,26581.927499999998
2025-03-31 10:30:00,62.2,708.16,735.89,42.58,39.65,95.86,0.42,10,30,90,0,84.12,74.78,597.3275,2.9788406581532842,60.610000000000014,30153.4528
2025-03-31 11:00:00,67.47,763.57,793.31,43.7,40.26,95.84,0.36,11,0,90,0,62.2,84.12,669.5025,2.401352049714273,55.41000000000008,33368.009000000005
2025-03-31 11:30:00,70.41,794.16,822.31,46.65,40.94,95.82,0.39,11,30,90,0,67.47,62.2,728.36,2.367227633048149,30.589999999999918,37047.564
2025-03-31 12:00:00,71.25999999999999,818.56,848.3,48.62,41.77,95.77,0.47,12,0,90,0,70.41,67.47,771.1125,2.755157285286371,24.399999999999977,39798.3872
2025-03-31 12:30:00,69.14,787.15,814.6,48.23,42.81,95.73,0.43,12,30,90,0,71.25999999999999,70.41,790.86,2.2353075850987,-31.409999999999968,37964.24449999999
2025-03-31 13:00:00,64.72,762.73,785.17,49.75,44.14,95.69,0.44,13,0,90,0,69.14,71.25999999999999,790.65,1.2821433877169741,-24.41999999999996,37945.8175
2025-03-31 13:30:00,60.09,734.56,749.29,50.6,46.32,95.64,0.44,13,30,90,0,64.72,69.14,775.75,1.0800925886236017,-28.170000000000073,37168.736
2025-03-31 14:00:00,53.66,676.66,689.55,51.03,47.96,95.6,0.41,14,0,90,0,60.09,64.72,740.275,1.2353508273629232,-57.89999999999998,34529.9598
2025-03-31 14:30:00,55.17,594.19,604.71,48.22,49.31,95.56,0.34,14,30,90,0,53.66,60.09,692.035,1.2398655841123498,-82.46999999999991,28651.841800000002
2025-03-31 15:00:00,64.85,510.59,516.1,47.11,49.4,95.51,0.43,15,0,90,0,55.17,53.66,629.0,1.8824629257083156,-83.60000000000008,24053.8949
2025-03-31 15:30:00,53.21,430.17,428.73,45.24,48.96,95.47,0.33,15,30,90,0,64.85,55.17,552.9024999999999,2.4220514720651733,-80.41999999999996,19460.8908
2025-03-31 16:00:00,41.05,327.95,325.81,43.22,48.32,95.44,0.31,16,0,90,0,53.21,64.85,465.725,2.195106299628004,-102.22000000000003,14173.999
2025-03-31 16:30:00,28.3,228.69,223.69,40.88,47.23,95.42,0.37,16,30,90,0,41.05,53.21,374.35,2.6771797972244356,-99.25999999999999,9348.8472
2025-03-31 17:00:00,16.6,137.54,134.9,37.52,45.67,95.39,0.36,17,0,90,0,28.3,41.05,281.08750000000003,3.3159161629932914,-91.15,5160.5008
2025-03-31 17:30:00,7.93,65.31,64.72,33.8,43.48,95.39,0.38,17,30,90,0,16.6,28.3,189.8725,4.1024017355690985,-72.22999999999999,2207.478
